article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	Never before has a foreign government official taken a major ownership stake in an incoming U.S. president’s company,” Stengel wrote.		training	CNN_0131
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	Democratic lawmakers echoed those criticisms, accusing the Trump family of using the presidency to financially benefit from foreign-linked investments.		training	CNN_0132
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	“Trump has wasted no time in his second term enriching himself and his family off the presidency while driving up costs on everyday Americans,” Democrats on the House Foreign Affairs Committee said in a social media post.		training	CNN_0133
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	Elizabeth Warren went further, calling for congressional scrutiny of figures tied to the president and the company.		training	CNN_0134
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	“Corruption, plain and simple,” the Massachusetts Democrat wrote.		training	CNN_0135
https://edition.cnn.com/2026/02/01/politics/trump-family-crypto-world-liberty-financial-uae	“Congress needs to grow a spine and put a stop to Trump’s crypto corruption.” When the Trump family unveiled the cryptocurrency business in September 2024, Donald Trump’s eldest son, Donald Trump Jr., suggested it would provide opportunities for people who cannot get financing from traditional banks.		training	CNN_0136
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	The hits keep coming for Republicans ahead of the 2026 midterm election.		training	CNN_0137
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	But even amid a series of panic-inspiring results for the GOP, a new outcome in Texas stands out.		training	CNN_0138
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Democrat Taylor Rehmet pulled an upset in a Fort Worth-area district, beating Republican Leigh Wambsganss 57%-43% in a runoff election in a solidly Republican district.		training	CNN_0139
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Let’s break down why it’s a big deal, along with some caveats.		training	CNN_0140
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Democrats have been overperforming in special elections by big margins pretty much ever since President Donald Trump won the 2024 election.		training	CNN_0141
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	But Texas is one of the biggest swings to date.		training	CNN_0142
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	While Trump won the district by about 17 points in 2024, the Democrat held a 14-point lead with nearly all of the vote counted as of Sunday morning.		training	CNN_0143
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	That’s a roughly 31-point difference, on the margins, and one of the party’s strongest recent special election performances.		training	CNN_0144
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	By way of comparison, the big Democratic overperformances in congressional races that got lots of attention last year were generally in the high teens and low 20s.		training	CNN_0145
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Also, this will be the first time a Democrat has represented the northern part of Tarrant County in the state Senate since the early 1980s, according to longtime local political journalist Bud Kennedy.		training	CNN_0146
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Many of the biggest overperformances in special elections come in tiny state legislative districts, where larger swings can happen with very few voters.		training	CNN_0147
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	But the 9th District in the Texas state Senate is not tiny.		training	CNN_0148
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	In fact, it’s bigger than a US congressional district.		training	CNN_0149
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	There are fewer state Senate districts (31) than congressional districts (38) in Texas.		training	CNN_0150
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	So this district is home to nearly 1 million people, compared with fewer than 800,000 for your average congressional district.		training	CNN_0151
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	The race was important enough to earn the involvement of the national committees, top statewide Republicans and even Trump.		training	CNN_0152
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Trump posted three times about the race in recent days, in clear hopes of juicing Election-Day turnout for Republicans.		training	CNN_0153
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	But it didn’t work.		training	CNN_0154
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	In fact, in a pretty rare occurrence these days, Democrats actually did better on special Election Day than in early voting.		training	CNN_0155
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	While Rehmet won early voting 56-44, he won day-of voting 58-42, according to results from Tarrant County.		training	CNN_0156
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Trump’s call clearly wasn’t heeded.		training	CNN_0157
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	Wambsganss, a well-connected local political activist, also far outraised Rehmet, a machinist union leader and Air Force veteran.		training	CNN_0158
https://edition.cnn.com/2026/02/01/politics/texas-state-senate-9-special-election-rehmet	The most recent fundraising filings last week showed she had raised more than $2.5 million throughout her campaign, compared with less than $400,000 for Rehmet.		training	CNN_0159
